sense	number	antisense	bp
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1822:+	1822	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4315:-	91150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1823:+	1823	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4316:-	91200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1824:+	1824	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4317:-	91250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1825:+	1825	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4318:-	91300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1826:+	1826	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4319:-	91350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1827:+	1827	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4320:-	91400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1828:+	1828	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4321:-	91450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1829:+	1829	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4322:-	91500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1830:+	1830	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4323:-	91550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1831:+	1831	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4324:-	91600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1832:+	1832	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4325:-	91650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1833:+	1833	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4326:-	91700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1834:+	1834	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4327:-	91750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1835:+	1835	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4328:-	91800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1836:+	1836	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4329:-	91850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1837:+	1837	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4330:-	91900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1838:+	1838	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4331:-	91950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1839:+	1839	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4332:-	92000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1840:+	1840	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4333:-	92050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1841:+	1841	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4334:-	92100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1842:+	1842	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4335:-	92150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1843:+	1843	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4336:-	92200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1844:+	1844	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4337:-	92250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1845:+	1845	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4338:-	92300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1846:+	1846	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4339:-	92350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1847:+	1847	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4340:-	92400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1848:+	1848	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4341:-	92450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1849:+	1849	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4342:-	92500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1850:+	1850	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4343:-	92550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1851:+	1851	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4344:-	92600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1852:+	1852	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4345:-	92650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1853:+	1853	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4346:-	92700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1854:+	1854	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4347:-	92750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1855:+	1855	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4348:-	92800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1856:+	1856	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4349:-	92850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1857:+	1857	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4350:-	92900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1858:+	1858	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4351:-	92950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1859:+	1859	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4352:-	93000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1860:+	1860	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4353:-	93050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1861:+	1861	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4354:-	93100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1862:+	1862	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4355:-	93150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1863:+	1863	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4356:-	93200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1864:+	1864	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4357:-	93250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1865:+	1865	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4358:-	93300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1866:+	1866	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4359:-	93350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1867:+	1867	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4360:-	93400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1868:+	1868	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4361:-	93450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1869:+	1869	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4362:-	93500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1870:+	1870	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4363:-	93550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1871:+	1871	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4364:-	93600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1872:+	1872	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4365:-	93650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1873:+	1873	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4366:-	93700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1874:+	1874	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4367:-	93750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1875:+	1875	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4368:-	93800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1876:+	1876	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4369:-	93850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1877:+	1877	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4370:-	93900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1878:+	1878	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4371:-	93950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1879:+	1879	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4372:-	94000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1880:+	1880	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4373:-	94050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1881:+	1881	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4374:-	94100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1882:+	1882	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4375:-	94150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1883:+	1883	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4376:-	94200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1884:+	1884	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4377:-	94250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1885:+	1885	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4378:-	94300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1886:+	1886	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4379:-	94350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1887:+	1887	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4380:-	94400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1888:+	1888	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4381:-	94450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1889:+	1889	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4382:-	94500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1890:+	1890	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4383:-	94550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1891:+	1891	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4384:-	94600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1892:+	1892	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4385:-	94650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1893:+	1893	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4386:-	94700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1894:+	1894	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4387:-	94750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1895:+	1895	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4388:-	94800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1896:+	1896	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4389:-	94850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1897:+	1897	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4390:-	94900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1898:+	1898	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4391:-	94950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1899:+	1899	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4392:-	95000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1900:+	1900	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4393:-	95050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1901:+	1901	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4394:-	95100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1902:+	1902	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4395:-	95150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1903:+	1903	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4396:-	95200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1904:+	1904	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4397:-	95250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1905:+	1905	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4398:-	95300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1906:+	1906	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4399:-	95350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1907:+	1907	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4400:-	95400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1908:+	1908	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4401:-	95450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1909:+	1909	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4402:-	95500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1910:+	1910	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4403:-	95550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1911:+	1911	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4404:-	95600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1912:+	1912	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4405:-	95650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1913:+	1913	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4406:-	95700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1914:+	1914	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4407:-	95750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1915:+	1915	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4408:-	95800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1916:+	1916	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4409:-	95850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1917:+	1917	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4410:-	95900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1918:+	1918	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4411:-	95950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1919:+	1919	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4412:-	96000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1920:+	1920	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4413:-	96050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1921:+	1921	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4414:-	96100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1922:+	1922	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4415:-	96150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1923:+	1923	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4416:-	96200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1924:+	1924	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4417:-	96250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1925:+	1925	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4418:-	96300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1926:+	1926	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4419:-	96350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1927:+	1927	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4420:-	96400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1928:+	1928	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4421:-	96450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1929:+	1929	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4422:-	96500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1930:+	1930	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4423:-	96550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1931:+	1931	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4424:-	96600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1932:+	1932	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4425:-	96650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1933:+	1933	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4426:-	96700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1934:+	1934	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4427:-	96750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1935:+	1935	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4428:-	96800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1936:+	1936	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4429:-	96850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1937:+	1937	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4430:-	96900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1938:+	1938	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4431:-	96950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1939:+	1939	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4432:-	97000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1940:+	1940	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4433:-	97050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1941:+	1941	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4434:-	97100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1942:+	1942	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4435:-	97150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1943:+	1943	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4436:-	97200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1944:+	1944	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4437:-	97250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1945:+	1945	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4438:-	97300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1946:+	1946	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4439:-	97350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1947:+	1947	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4440:-	97400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1948:+	1948	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4441:-	97450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1949:+	1949	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4442:-	97500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1950:+	1950	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4443:-	97550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1951:+	1951	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4444:-	97600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1952:+	1952	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4445:-	97650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1953:+	1953	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4446:-	97700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1954:+	1954	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4447:-	97750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1955:+	1955	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4448:-	97800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1956:+	1956	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4449:-	97850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1957:+	1957	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4450:-	97900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1958:+	1958	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4451:-	97950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1959:+	1959	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4452:-	98000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1960:+	1960	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4453:-	98050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1961:+	1961	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4454:-	98100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1962:+	1962	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4455:-	98150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1963:+	1963	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4456:-	98200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1964:+	1964	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4457:-	98250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1965:+	1965	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4458:-	98300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1966:+	1966	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4459:-	98350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1967:+	1967	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4460:-	98400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1968:+	1968	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4461:-	98450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1969:+	1969	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4462:-	98500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1970:+	1970	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4463:-	98550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1971:+	1971	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4464:-	98600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1972:+	1972	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4465:-	98650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1973:+	1973	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4466:-	98700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1974:+	1974	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4467:-	98750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1975:+	1975	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4468:-	98800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1976:+	1976	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4469:-	98850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1977:+	1977	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4470:-	98900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1978:+	1978	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4471:-	98950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1979:+	1979	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4472:-	99000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1980:+	1980	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4473:-	99050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1981:+	1981	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4474:-	99100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1982:+	1982	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4475:-	99150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1983:+	1983	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4476:-	99200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1984:+	1984	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4477:-	99250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1985:+	1985	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4478:-	99300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1986:+	1986	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4479:-	99350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1987:+	1987	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4480:-	99400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1988:+	1988	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4481:-	99450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1989:+	1989	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4482:-	99500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1990:+	1990	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4483:-	99550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1991:+	1991	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4484:-	99600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1992:+	1992	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4485:-	99650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1993:+	1993	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4486:-	99700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1994:+	1994	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4487:-	99750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1995:+	1995	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4488:-	99800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1996:+	1996	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4489:-	99850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1997:+	1997	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4490:-	99900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1998:+	1998	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4491:-	99950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1999:+	1999	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4492:-	100000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2000:+	2000	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4493:-	100050
