sense	number	antisense	bp
Herpesvirus:Human_cytomegalovirus:3783:+	3783	Herpesvirus:Human_cytomegalovirus:8483:-	189200
Herpesvirus:Human_cytomegalovirus:3784:+	3784	Herpesvirus:Human_cytomegalovirus:8484:-	189250
Herpesvirus:Human_cytomegalovirus:3785:+	3785	Herpesvirus:Human_cytomegalovirus:8485:-	189300
Herpesvirus:Human_cytomegalovirus:3786:+	3786	Herpesvirus:Human_cytomegalovirus:8486:-	189350
Herpesvirus:Human_cytomegalovirus:3787:+	3787	Herpesvirus:Human_cytomegalovirus:8487:-	189400
Herpesvirus:Human_cytomegalovirus:3788:+	3788	Herpesvirus:Human_cytomegalovirus:8488:-	189450
Herpesvirus:Human_cytomegalovirus:3789:+	3789	Herpesvirus:Human_cytomegalovirus:8489:-	189500
Herpesvirus:Human_cytomegalovirus:3790:+	3790	Herpesvirus:Human_cytomegalovirus:8490:-	189550
Herpesvirus:Human_cytomegalovirus:3791:+	3791	Herpesvirus:Human_cytomegalovirus:8491:-	189600
Herpesvirus:Human_cytomegalovirus:3792:+	3792	Herpesvirus:Human_cytomegalovirus:8492:-	189650
Herpesvirus:Human_cytomegalovirus:3793:+	3793	Herpesvirus:Human_cytomegalovirus:8493:-	189700
Herpesvirus:Human_cytomegalovirus:3794:+	3794	Herpesvirus:Human_cytomegalovirus:8494:-	189750
Herpesvirus:Human_cytomegalovirus:3795:+	3795	Herpesvirus:Human_cytomegalovirus:8495:-	189800
Herpesvirus:Human_cytomegalovirus:3796:+	3796	Herpesvirus:Human_cytomegalovirus:8496:-	189850
Herpesvirus:Human_cytomegalovirus:3797:+	3797	Herpesvirus:Human_cytomegalovirus:8497:-	189900
Herpesvirus:Human_cytomegalovirus:3798:+	3798	Herpesvirus:Human_cytomegalovirus:8498:-	189950
Herpesvirus:Human_cytomegalovirus:3799:+	3799	Herpesvirus:Human_cytomegalovirus:8499:-	190000
Herpesvirus:Human_cytomegalovirus:3800:+	3800	Herpesvirus:Human_cytomegalovirus:8500:-	190050
Herpesvirus:Human_cytomegalovirus:3801:+	3801	Herpesvirus:Human_cytomegalovirus:8501:-	190100
Herpesvirus:Human_cytomegalovirus:3802:+	3802	Herpesvirus:Human_cytomegalovirus:8502:-	190150
Herpesvirus:Human_cytomegalovirus:3803:+	3803	Herpesvirus:Human_cytomegalovirus:8503:-	190200
Herpesvirus:Human_cytomegalovirus:3804:+	3804	Herpesvirus:Human_cytomegalovirus:8504:-	190250
Herpesvirus:Human_cytomegalovirus:3805:+	3805	Herpesvirus:Human_cytomegalovirus:8505:-	190300
Herpesvirus:Human_cytomegalovirus:3806:+	3806	Herpesvirus:Human_cytomegalovirus:8506:-	190350
Herpesvirus:Human_cytomegalovirus:3807:+	3807	Herpesvirus:Human_cytomegalovirus:8507:-	190400
Herpesvirus:Human_cytomegalovirus:3808:+	3808	Herpesvirus:Human_cytomegalovirus:8508:-	190450
Herpesvirus:Human_cytomegalovirus:3809:+	3809	Herpesvirus:Human_cytomegalovirus:8509:-	190500
Herpesvirus:Human_cytomegalovirus:3810:+	3810	Herpesvirus:Human_cytomegalovirus:8510:-	190550
Herpesvirus:Human_cytomegalovirus:3811:+	3811	Herpesvirus:Human_cytomegalovirus:8511:-	190600
Herpesvirus:Human_cytomegalovirus:3812:+	3812	Herpesvirus:Human_cytomegalovirus:8512:-	190650
Herpesvirus:Human_cytomegalovirus:3813:+	3813	Herpesvirus:Human_cytomegalovirus:8513:-	190700
Herpesvirus:Human_cytomegalovirus:3814:+	3814	Herpesvirus:Human_cytomegalovirus:8514:-	190750
Herpesvirus:Human_cytomegalovirus:3815:+	3815	Herpesvirus:Human_cytomegalovirus:8515:-	190800
Herpesvirus:Human_cytomegalovirus:3816:+	3816	Herpesvirus:Human_cytomegalovirus:8516:-	190850
Herpesvirus:Human_cytomegalovirus:3817:+	3817	Herpesvirus:Human_cytomegalovirus:8517:-	190900
Herpesvirus:Human_cytomegalovirus:3818:+	3818	Herpesvirus:Human_cytomegalovirus:8518:-	190950
Herpesvirus:Human_cytomegalovirus:3819:+	3819	Herpesvirus:Human_cytomegalovirus:8519:-	191000
Herpesvirus:Human_cytomegalovirus:3820:+	3820	Herpesvirus:Human_cytomegalovirus:8520:-	191050
Herpesvirus:Human_cytomegalovirus:3821:+	3821	Herpesvirus:Human_cytomegalovirus:8521:-	191100
Herpesvirus:Human_cytomegalovirus:3822:+	3822	Herpesvirus:Human_cytomegalovirus:8522:-	191150
Herpesvirus:Human_cytomegalovirus:3823:+	3823	Herpesvirus:Human_cytomegalovirus:8523:-	191200
Herpesvirus:Human_cytomegalovirus:3824:+	3824	Herpesvirus:Human_cytomegalovirus:8524:-	191250
Herpesvirus:Human_cytomegalovirus:3825:+	3825	Herpesvirus:Human_cytomegalovirus:8525:-	191300
Herpesvirus:Human_cytomegalovirus:3826:+	3826	Herpesvirus:Human_cytomegalovirus:8526:-	191350
Herpesvirus:Human_cytomegalovirus:3827:+	3827	Herpesvirus:Human_cytomegalovirus:8527:-	191400
Herpesvirus:Human_cytomegalovirus:3828:+	3828	Herpesvirus:Human_cytomegalovirus:8528:-	191450
Herpesvirus:Human_cytomegalovirus:3829:+	3829	Herpesvirus:Human_cytomegalovirus:8529:-	191500
Herpesvirus:Human_cytomegalovirus:3830:+	3830	Herpesvirus:Human_cytomegalovirus:8530:-	191550
Herpesvirus:Human_cytomegalovirus:3831:+	3831	Herpesvirus:Human_cytomegalovirus:8531:-	191600
Herpesvirus:Human_cytomegalovirus:3832:+	3832	Herpesvirus:Human_cytomegalovirus:8532:-	191650
Herpesvirus:Human_cytomegalovirus:3833:+	3833	Herpesvirus:Human_cytomegalovirus:8533:-	191700
Herpesvirus:Human_cytomegalovirus:3834:+	3834	Herpesvirus:Human_cytomegalovirus:8534:-	191750
Herpesvirus:Human_cytomegalovirus:3835:+	3835	Herpesvirus:Human_cytomegalovirus:8535:-	191800
Herpesvirus:Human_cytomegalovirus:3836:+	3836	Herpesvirus:Human_cytomegalovirus:8536:-	191850
Herpesvirus:Human_cytomegalovirus:3837:+	3837	Herpesvirus:Human_cytomegalovirus:8537:-	191900
Herpesvirus:Human_cytomegalovirus:3838:+	3838	Herpesvirus:Human_cytomegalovirus:8538:-	191950
Herpesvirus:Human_cytomegalovirus:3839:+	3839	Herpesvirus:Human_cytomegalovirus:8539:-	192000
Herpesvirus:Human_cytomegalovirus:3840:+	3840	Herpesvirus:Human_cytomegalovirus:8540:-	192050
Herpesvirus:Human_cytomegalovirus:3841:+	3841	Herpesvirus:Human_cytomegalovirus:8541:-	192100
Herpesvirus:Human_cytomegalovirus:3842:+	3842	Herpesvirus:Human_cytomegalovirus:8542:-	192150
Herpesvirus:Human_cytomegalovirus:3843:+	3843	Herpesvirus:Human_cytomegalovirus:8543:-	192200
Herpesvirus:Human_cytomegalovirus:3844:+	3844	Herpesvirus:Human_cytomegalovirus:8544:-	192250
Herpesvirus:Human_cytomegalovirus:3845:+	3845	Herpesvirus:Human_cytomegalovirus:8545:-	192300
Herpesvirus:Human_cytomegalovirus:3846:+	3846	Herpesvirus:Human_cytomegalovirus:8546:-	192350
Herpesvirus:Human_cytomegalovirus:3847:+	3847	Herpesvirus:Human_cytomegalovirus:8547:-	192400
Herpesvirus:Human_cytomegalovirus:3848:+	3848	Herpesvirus:Human_cytomegalovirus:8548:-	192450
Herpesvirus:Human_cytomegalovirus:3849:+	3849	Herpesvirus:Human_cytomegalovirus:8549:-	192500
Herpesvirus:Human_cytomegalovirus:3850:+	3850	Herpesvirus:Human_cytomegalovirus:8550:-	192550
Herpesvirus:Human_cytomegalovirus:3851:+	3851	Herpesvirus:Human_cytomegalovirus:8551:-	192600
Herpesvirus:Human_cytomegalovirus:3852:+	3852	Herpesvirus:Human_cytomegalovirus:8552:-	192650
Herpesvirus:Human_cytomegalovirus:3853:+	3853	Herpesvirus:Human_cytomegalovirus:8553:-	192700
Herpesvirus:Human_cytomegalovirus:3854:+	3854	Herpesvirus:Human_cytomegalovirus:8554:-	192750
Herpesvirus:Human_cytomegalovirus:3855:+	3855	Herpesvirus:Human_cytomegalovirus:8555:-	192800
Herpesvirus:Human_cytomegalovirus:3856:+	3856	Herpesvirus:Human_cytomegalovirus:8556:-	192850
Herpesvirus:Human_cytomegalovirus:3857:+	3857	Herpesvirus:Human_cytomegalovirus:8557:-	192900
Herpesvirus:Human_cytomegalovirus:3858:+	3858	Herpesvirus:Human_cytomegalovirus:8558:-	192950
Herpesvirus:Human_cytomegalovirus:3859:+	3859	Herpesvirus:Human_cytomegalovirus:8559:-	193000
Herpesvirus:Human_cytomegalovirus:3860:+	3860	Herpesvirus:Human_cytomegalovirus:8560:-	193050
Herpesvirus:Human_cytomegalovirus:3861:+	3861	Herpesvirus:Human_cytomegalovirus:8561:-	193100
Herpesvirus:Human_cytomegalovirus:3862:+	3862	Herpesvirus:Human_cytomegalovirus:8562:-	193150
Herpesvirus:Human_cytomegalovirus:3863:+	3863	Herpesvirus:Human_cytomegalovirus:8563:-	193200
Herpesvirus:Human_cytomegalovirus:3864:+	3864	Herpesvirus:Human_cytomegalovirus:8564:-	193250
Herpesvirus:Human_cytomegalovirus:3865:+	3865	Herpesvirus:Human_cytomegalovirus:8565:-	193300
Herpesvirus:Human_cytomegalovirus:3866:+	3866	Herpesvirus:Human_cytomegalovirus:8566:-	193350
Herpesvirus:Human_cytomegalovirus:3867:+	3867	Herpesvirus:Human_cytomegalovirus:8567:-	193400
Herpesvirus:Human_cytomegalovirus:3868:+	3868	Herpesvirus:Human_cytomegalovirus:8568:-	193450
Herpesvirus:Human_cytomegalovirus:3869:+	3869	Herpesvirus:Human_cytomegalovirus:8569:-	193500
Herpesvirus:Human_cytomegalovirus:3870:+	3870	Herpesvirus:Human_cytomegalovirus:8570:-	193550
Herpesvirus:Human_cytomegalovirus:3871:+	3871	Herpesvirus:Human_cytomegalovirus:8571:-	193600
Herpesvirus:Human_cytomegalovirus:3872:+	3872	Herpesvirus:Human_cytomegalovirus:8572:-	193650
Herpesvirus:Human_cytomegalovirus:3873:+	3873	Herpesvirus:Human_cytomegalovirus:8573:-	193700
Herpesvirus:Human_cytomegalovirus:3874:+	3874	Herpesvirus:Human_cytomegalovirus:8574:-	193750
Herpesvirus:Human_cytomegalovirus:3875:+	3875	Herpesvirus:Human_cytomegalovirus:8575:-	193800
Herpesvirus:Human_cytomegalovirus:3876:+	3876	Herpesvirus:Human_cytomegalovirus:8576:-	193850
Herpesvirus:Human_cytomegalovirus:3877:+	3877	Herpesvirus:Human_cytomegalovirus:8577:-	193900
Herpesvirus:Human_cytomegalovirus:3878:+	3878	Herpesvirus:Human_cytomegalovirus:8578:-	193950
Herpesvirus:Human_cytomegalovirus:3879:+	3879	Herpesvirus:Human_cytomegalovirus:8579:-	194000
Herpesvirus:Human_cytomegalovirus:3880:+	3880	Herpesvirus:Human_cytomegalovirus:8580:-	194050
Herpesvirus:Human_cytomegalovirus:3881:+	3881	Herpesvirus:Human_cytomegalovirus:8581:-	194100
Herpesvirus:Human_cytomegalovirus:3882:+	3882	Herpesvirus:Human_cytomegalovirus:8582:-	194150
Herpesvirus:Human_cytomegalovirus:3883:+	3883	Herpesvirus:Human_cytomegalovirus:8583:-	194200
Herpesvirus:Human_cytomegalovirus:3884:+	3884	Herpesvirus:Human_cytomegalovirus:8584:-	194250
Herpesvirus:Human_cytomegalovirus:3885:+	3885	Herpesvirus:Human_cytomegalovirus:8585:-	194300
Herpesvirus:Human_cytomegalovirus:3886:+	3886	Herpesvirus:Human_cytomegalovirus:8586:-	194350
Herpesvirus:Human_cytomegalovirus:3887:+	3887	Herpesvirus:Human_cytomegalovirus:8587:-	194400
Herpesvirus:Human_cytomegalovirus:3888:+	3888	Herpesvirus:Human_cytomegalovirus:8588:-	194450
Herpesvirus:Human_cytomegalovirus:3889:+	3889	Herpesvirus:Human_cytomegalovirus:8589:-	194500
Herpesvirus:Human_cytomegalovirus:3890:+	3890	Herpesvirus:Human_cytomegalovirus:8590:-	194550
Herpesvirus:Human_cytomegalovirus:3891:+	3891	Herpesvirus:Human_cytomegalovirus:8591:-	194600
Herpesvirus:Human_cytomegalovirus:3892:+	3892	Herpesvirus:Human_cytomegalovirus:8592:-	194650
Herpesvirus:Human_cytomegalovirus:3893:+	3893	Herpesvirus:Human_cytomegalovirus:8593:-	194700
Herpesvirus:Human_cytomegalovirus:3894:+	3894	Herpesvirus:Human_cytomegalovirus:8594:-	194750
Herpesvirus:Human_cytomegalovirus:3895:+	3895	Herpesvirus:Human_cytomegalovirus:8595:-	194800
Herpesvirus:Human_cytomegalovirus:3896:+	3896	Herpesvirus:Human_cytomegalovirus:8596:-	194850
Herpesvirus:Human_cytomegalovirus:3897:+	3897	Herpesvirus:Human_cytomegalovirus:8597:-	194900
Herpesvirus:Human_cytomegalovirus:3898:+	3898	Herpesvirus:Human_cytomegalovirus:8598:-	194950
Herpesvirus:Human_cytomegalovirus:3899:+	3899	Herpesvirus:Human_cytomegalovirus:8599:-	195000
Herpesvirus:Human_cytomegalovirus:3900:+	3900	Herpesvirus:Human_cytomegalovirus:8600:-	195050
Herpesvirus:Human_cytomegalovirus:3901:+	3901	Herpesvirus:Human_cytomegalovirus:8601:-	195100
Herpesvirus:Human_cytomegalovirus:3902:+	3902	Herpesvirus:Human_cytomegalovirus:8602:-	195150
Herpesvirus:Human_cytomegalovirus:3903:+	3903	Herpesvirus:Human_cytomegalovirus:8603:-	195200
Herpesvirus:Human_cytomegalovirus:3904:+	3904	Herpesvirus:Human_cytomegalovirus:8604:-	195250
Herpesvirus:Human_cytomegalovirus:3905:+	3905	Herpesvirus:Human_cytomegalovirus:8605:-	195300
Herpesvirus:Human_cytomegalovirus:3906:+	3906	Herpesvirus:Human_cytomegalovirus:8606:-	195350
Herpesvirus:Human_cytomegalovirus:3907:+	3907	Herpesvirus:Human_cytomegalovirus:8607:-	195400
Herpesvirus:Human_cytomegalovirus:3908:+	3908	Herpesvirus:Human_cytomegalovirus:8608:-	195450
Herpesvirus:Human_cytomegalovirus:3909:+	3909	Herpesvirus:Human_cytomegalovirus:8609:-	195500
Herpesvirus:Human_cytomegalovirus:3910:+	3910	Herpesvirus:Human_cytomegalovirus:8610:-	195550
Herpesvirus:Human_cytomegalovirus:3911:+	3911	Herpesvirus:Human_cytomegalovirus:8611:-	195600
Herpesvirus:Human_cytomegalovirus:3912:+	3912	Herpesvirus:Human_cytomegalovirus:8612:-	195650
Herpesvirus:Human_cytomegalovirus:3913:+	3913	Herpesvirus:Human_cytomegalovirus:8613:-	195700
Herpesvirus:Human_cytomegalovirus:3914:+	3914	Herpesvirus:Human_cytomegalovirus:8614:-	195750
Herpesvirus:Human_cytomegalovirus:3915:+	3915	Herpesvirus:Human_cytomegalovirus:8615:-	195800
Herpesvirus:Human_cytomegalovirus:3916:+	3916	Herpesvirus:Human_cytomegalovirus:8616:-	195850
Herpesvirus:Human_cytomegalovirus:3917:+	3917	Herpesvirus:Human_cytomegalovirus:8617:-	195900
Herpesvirus:Human_cytomegalovirus:3918:+	3918	Herpesvirus:Human_cytomegalovirus:8618:-	195950
Herpesvirus:Human_cytomegalovirus:3919:+	3919	Herpesvirus:Human_cytomegalovirus:8619:-	196000
Herpesvirus:Human_cytomegalovirus:3920:+	3920	Herpesvirus:Human_cytomegalovirus:8620:-	196050
Herpesvirus:Human_cytomegalovirus:3921:+	3921	Herpesvirus:Human_cytomegalovirus:8621:-	196100
Herpesvirus:Human_cytomegalovirus:3922:+	3922	Herpesvirus:Human_cytomegalovirus:8622:-	196150
Herpesvirus:Human_cytomegalovirus:3923:+	3923	Herpesvirus:Human_cytomegalovirus:8623:-	196200
Herpesvirus:Human_cytomegalovirus:3924:+	3924	Herpesvirus:Human_cytomegalovirus:8624:-	196250
Herpesvirus:Human_cytomegalovirus:3925:+	3925	Herpesvirus:Human_cytomegalovirus:8625:-	196300
Herpesvirus:Human_cytomegalovirus:3926:+	3926	Herpesvirus:Human_cytomegalovirus:8626:-	196350
Herpesvirus:Human_cytomegalovirus:3927:+	3927	Herpesvirus:Human_cytomegalovirus:8627:-	196400
Herpesvirus:Human_cytomegalovirus:3928:+	3928	Herpesvirus:Human_cytomegalovirus:8628:-	196450
Herpesvirus:Human_cytomegalovirus:3929:+	3929	Herpesvirus:Human_cytomegalovirus:8629:-	196500
Herpesvirus:Human_cytomegalovirus:3930:+	3930	Herpesvirus:Human_cytomegalovirus:8630:-	196550
Herpesvirus:Human_cytomegalovirus:3931:+	3931	Herpesvirus:Human_cytomegalovirus:8631:-	196600
Herpesvirus:Human_cytomegalovirus:3932:+	3932	Herpesvirus:Human_cytomegalovirus:8632:-	196650
Herpesvirus:Human_cytomegalovirus:3933:+	3933	Herpesvirus:Human_cytomegalovirus:8633:-	196700
Herpesvirus:Human_cytomegalovirus:3934:+	3934	Herpesvirus:Human_cytomegalovirus:8634:-	196750
Herpesvirus:Human_cytomegalovirus:3935:+	3935	Herpesvirus:Human_cytomegalovirus:8635:-	196800
Herpesvirus:Human_cytomegalovirus:3936:+	3936	Herpesvirus:Human_cytomegalovirus:8636:-	196850
Herpesvirus:Human_cytomegalovirus:3937:+	3937	Herpesvirus:Human_cytomegalovirus:8637:-	196900
Herpesvirus:Human_cytomegalovirus:3938:+	3938	Herpesvirus:Human_cytomegalovirus:8638:-	196950
Herpesvirus:Human_cytomegalovirus:3939:+	3939	Herpesvirus:Human_cytomegalovirus:8639:-	197000
Herpesvirus:Human_cytomegalovirus:3940:+	3940	Herpesvirus:Human_cytomegalovirus:8640:-	197050
Herpesvirus:Human_cytomegalovirus:3941:+	3941	Herpesvirus:Human_cytomegalovirus:8641:-	197100
Herpesvirus:Human_cytomegalovirus:3942:+	3942	Herpesvirus:Human_cytomegalovirus:8642:-	197150
Herpesvirus:Human_cytomegalovirus:3943:+	3943	Herpesvirus:Human_cytomegalovirus:8643:-	197200
Herpesvirus:Human_cytomegalovirus:3944:+	3944	Herpesvirus:Human_cytomegalovirus:8644:-	197250
Herpesvirus:Human_cytomegalovirus:3945:+	3945	Herpesvirus:Human_cytomegalovirus:8645:-	197300
Herpesvirus:Human_cytomegalovirus:3946:+	3946	Herpesvirus:Human_cytomegalovirus:8646:-	197350
Herpesvirus:Human_cytomegalovirus:3947:+	3947	Herpesvirus:Human_cytomegalovirus:8647:-	197400
Herpesvirus:Human_cytomegalovirus:3948:+	3948	Herpesvirus:Human_cytomegalovirus:8648:-	197450
Herpesvirus:Human_cytomegalovirus:3949:+	3949	Herpesvirus:Human_cytomegalovirus:8649:-	197500
Herpesvirus:Human_cytomegalovirus:3950:+	3950	Herpesvirus:Human_cytomegalovirus:8650:-	197550
Herpesvirus:Human_cytomegalovirus:3951:+	3951	Herpesvirus:Human_cytomegalovirus:8651:-	197600
Herpesvirus:Human_cytomegalovirus:3952:+	3952	Herpesvirus:Human_cytomegalovirus:8652:-	197650
Herpesvirus:Human_cytomegalovirus:3953:+	3953	Herpesvirus:Human_cytomegalovirus:8653:-	197700
Herpesvirus:Human_cytomegalovirus:3954:+	3954	Herpesvirus:Human_cytomegalovirus:8654:-	197750
Herpesvirus:Human_cytomegalovirus:3955:+	3955	Herpesvirus:Human_cytomegalovirus:8655:-	197800
Herpesvirus:Human_cytomegalovirus:3956:+	3956	Herpesvirus:Human_cytomegalovirus:8656:-	197850
Herpesvirus:Human_cytomegalovirus:3957:+	3957	Herpesvirus:Human_cytomegalovirus:8657:-	197900
Herpesvirus:Human_cytomegalovirus:3958:+	3958	Herpesvirus:Human_cytomegalovirus:8658:-	197950
Herpesvirus:Human_cytomegalovirus:3959:+	3959	Herpesvirus:Human_cytomegalovirus:8659:-	198000
Herpesvirus:Human_cytomegalovirus:3960:+	3960	Herpesvirus:Human_cytomegalovirus:8660:-	198050
Herpesvirus:Human_cytomegalovirus:3961:+	3961	Herpesvirus:Human_cytomegalovirus:8661:-	198100
Herpesvirus:Human_cytomegalovirus:3962:+	3962	Herpesvirus:Human_cytomegalovirus:8662:-	198150
Herpesvirus:Human_cytomegalovirus:3963:+	3963	Herpesvirus:Human_cytomegalovirus:8663:-	198200
Herpesvirus:Human_cytomegalovirus:3964:+	3964	Herpesvirus:Human_cytomegalovirus:8664:-	198250
Herpesvirus:Human_cytomegalovirus:3965:+	3965	Herpesvirus:Human_cytomegalovirus:8665:-	198300
Herpesvirus:Human_cytomegalovirus:3966:+	3966	Herpesvirus:Human_cytomegalovirus:8666:-	198350
Herpesvirus:Human_cytomegalovirus:3967:+	3967	Herpesvirus:Human_cytomegalovirus:8667:-	198400
Herpesvirus:Human_cytomegalovirus:3968:+	3968	Herpesvirus:Human_cytomegalovirus:8668:-	198450
Herpesvirus:Human_cytomegalovirus:3969:+	3969	Herpesvirus:Human_cytomegalovirus:8669:-	198500
Herpesvirus:Human_cytomegalovirus:3970:+	3970	Herpesvirus:Human_cytomegalovirus:8670:-	198550
Herpesvirus:Human_cytomegalovirus:3971:+	3971	Herpesvirus:Human_cytomegalovirus:8671:-	198600
Herpesvirus:Human_cytomegalovirus:3972:+	3972	Herpesvirus:Human_cytomegalovirus:8672:-	198650
Herpesvirus:Human_cytomegalovirus:3973:+	3973	Herpesvirus:Human_cytomegalovirus:8673:-	198700
Herpesvirus:Human_cytomegalovirus:3974:+	3974	Herpesvirus:Human_cytomegalovirus:8674:-	198750
Herpesvirus:Human_cytomegalovirus:3975:+	3975	Herpesvirus:Human_cytomegalovirus:8675:-	198800
Herpesvirus:Human_cytomegalovirus:3976:+	3976	Herpesvirus:Human_cytomegalovirus:8676:-	198850
Herpesvirus:Human_cytomegalovirus:3977:+	3977	Herpesvirus:Human_cytomegalovirus:8677:-	198900
Herpesvirus:Human_cytomegalovirus:3978:+	3978	Herpesvirus:Human_cytomegalovirus:8678:-	198950
Herpesvirus:Human_cytomegalovirus:3979:+	3979	Herpesvirus:Human_cytomegalovirus:8679:-	199000
Herpesvirus:Human_cytomegalovirus:3980:+	3980	Herpesvirus:Human_cytomegalovirus:8680:-	199050
Herpesvirus:Human_cytomegalovirus:3981:+	3981	Herpesvirus:Human_cytomegalovirus:8681:-	199100
Herpesvirus:Human_cytomegalovirus:3982:+	3982	Herpesvirus:Human_cytomegalovirus:8682:-	199150
Herpesvirus:Human_cytomegalovirus:3983:+	3983	Herpesvirus:Human_cytomegalovirus:8683:-	199200
Herpesvirus:Human_cytomegalovirus:3984:+	3984	Herpesvirus:Human_cytomegalovirus:8684:-	199250
Herpesvirus:Human_cytomegalovirus:3985:+	3985	Herpesvirus:Human_cytomegalovirus:8685:-	199300
Herpesvirus:Human_cytomegalovirus:3986:+	3986	Herpesvirus:Human_cytomegalovirus:8686:-	199350
Herpesvirus:Human_cytomegalovirus:3987:+	3987	Herpesvirus:Human_cytomegalovirus:8687:-	199400
Herpesvirus:Human_cytomegalovirus:3988:+	3988	Herpesvirus:Human_cytomegalovirus:8688:-	199450
Herpesvirus:Human_cytomegalovirus:3989:+	3989	Herpesvirus:Human_cytomegalovirus:8689:-	199500
Herpesvirus:Human_cytomegalovirus:3990:+	3990	Herpesvirus:Human_cytomegalovirus:8690:-	199550
Herpesvirus:Human_cytomegalovirus:3991:+	3991	Herpesvirus:Human_cytomegalovirus:8691:-	199600
Herpesvirus:Human_cytomegalovirus:3992:+	3992	Herpesvirus:Human_cytomegalovirus:8692:-	199650
Herpesvirus:Human_cytomegalovirus:3993:+	3993	Herpesvirus:Human_cytomegalovirus:8693:-	199700
Herpesvirus:Human_cytomegalovirus:3994:+	3994	Herpesvirus:Human_cytomegalovirus:8694:-	199750
Herpesvirus:Human_cytomegalovirus:3995:+	3995	Herpesvirus:Human_cytomegalovirus:8695:-	199800
Herpesvirus:Human_cytomegalovirus:3996:+	3996	Herpesvirus:Human_cytomegalovirus:8696:-	199850
Herpesvirus:Human_cytomegalovirus:3997:+	3997	Herpesvirus:Human_cytomegalovirus:8697:-	199900
Herpesvirus:Human_cytomegalovirus:3998:+	3998	Herpesvirus:Human_cytomegalovirus:8698:-	199950
Herpesvirus:Human_cytomegalovirus:3999:+	3999	Herpesvirus:Human_cytomegalovirus:8699:-	200000
Herpesvirus:Human_cytomegalovirus:4000:+	4000	Herpesvirus:Human_cytomegalovirus:8700:-	200050
Herpesvirus:Human_cytomegalovirus:4001:+	4001	Herpesvirus:Human_cytomegalovirus:8701:-	200100
Herpesvirus:Human_cytomegalovirus:4002:+	4002	Herpesvirus:Human_cytomegalovirus:8702:-	200150
Herpesvirus:Human_cytomegalovirus:4003:+	4003	Herpesvirus:Human_cytomegalovirus:8703:-	200200
Herpesvirus:Human_cytomegalovirus:4004:+	4004	Herpesvirus:Human_cytomegalovirus:8704:-	200250
Herpesvirus:Human_cytomegalovirus:4005:+	4005	Herpesvirus:Human_cytomegalovirus:8705:-	200300
Herpesvirus:Human_cytomegalovirus:4006:+	4006	Herpesvirus:Human_cytomegalovirus:8706:-	200350
Herpesvirus:Human_cytomegalovirus:4007:+	4007	Herpesvirus:Human_cytomegalovirus:8707:-	200400
Herpesvirus:Human_cytomegalovirus:4008:+	4008	Herpesvirus:Human_cytomegalovirus:8708:-	200450
Herpesvirus:Human_cytomegalovirus:4009:+	4009	Herpesvirus:Human_cytomegalovirus:8709:-	200500
Herpesvirus:Human_cytomegalovirus:4010:+	4010	Herpesvirus:Human_cytomegalovirus:8710:-	200550
Herpesvirus:Human_cytomegalovirus:4011:+	4011	Herpesvirus:Human_cytomegalovirus:8711:-	200600
Herpesvirus:Human_cytomegalovirus:4012:+	4012	Herpesvirus:Human_cytomegalovirus:8712:-	200650
Herpesvirus:Human_cytomegalovirus:4013:+	4013	Herpesvirus:Human_cytomegalovirus:8713:-	200700
Herpesvirus:Human_cytomegalovirus:4014:+	4014	Herpesvirus:Human_cytomegalovirus:8714:-	200750
Herpesvirus:Human_cytomegalovirus:4015:+	4015	Herpesvirus:Human_cytomegalovirus:8715:-	200800
Herpesvirus:Human_cytomegalovirus:4016:+	4016	Herpesvirus:Human_cytomegalovirus:8716:-	200850
Herpesvirus:Human_cytomegalovirus:4017:+	4017	Herpesvirus:Human_cytomegalovirus:8717:-	200900
Herpesvirus:Human_cytomegalovirus:4018:+	4018	Herpesvirus:Human_cytomegalovirus:8718:-	200950
Herpesvirus:Human_cytomegalovirus:4019:+	4019	Herpesvirus:Human_cytomegalovirus:8719:-	201000
Herpesvirus:Human_cytomegalovirus:4020:+	4020	Herpesvirus:Human_cytomegalovirus:8720:-	201050
Herpesvirus:Human_cytomegalovirus:4021:+	4021	Herpesvirus:Human_cytomegalovirus:8721:-	201100
Herpesvirus:Human_cytomegalovirus:4022:+	4022	Herpesvirus:Human_cytomegalovirus:8722:-	201150
Herpesvirus:Human_cytomegalovirus:4023:+	4023	Herpesvirus:Human_cytomegalovirus:8723:-	201200
Herpesvirus:Human_cytomegalovirus:4024:+	4024	Herpesvirus:Human_cytomegalovirus:8724:-	201250
Herpesvirus:Human_cytomegalovirus:4025:+	4025	Herpesvirus:Human_cytomegalovirus:8725:-	201300
Herpesvirus:Human_cytomegalovirus:4026:+	4026	Herpesvirus:Human_cytomegalovirus:8726:-	201350
Herpesvirus:Human_cytomegalovirus:4027:+	4027	Herpesvirus:Human_cytomegalovirus:8727:-	201400
Herpesvirus:Human_cytomegalovirus:4028:+	4028	Herpesvirus:Human_cytomegalovirus:8728:-	201450
Herpesvirus:Human_cytomegalovirus:4029:+	4029	Herpesvirus:Human_cytomegalovirus:8729:-	201500
Herpesvirus:Human_cytomegalovirus:4030:+	4030	Herpesvirus:Human_cytomegalovirus:8730:-	201550
Herpesvirus:Human_cytomegalovirus:4031:+	4031	Herpesvirus:Human_cytomegalovirus:8731:-	201600
