sense	number	antisense	bp
Herpesvirus:Herpes_Simplex_1_KOS:2479:+	2479	Herpesvirus:Herpes_Simplex_1_KOS:5516:-	124000
Herpesvirus:Herpes_Simplex_1_KOS:2480:+	2480	Herpesvirus:Herpes_Simplex_1_KOS:5517:-	124050
Herpesvirus:Herpes_Simplex_1_KOS:2481:+	2481	Herpesvirus:Herpes_Simplex_1_KOS:5518:-	124100
Herpesvirus:Herpes_Simplex_1_KOS:2482:+	2482	Herpesvirus:Herpes_Simplex_1_KOS:5519:-	124150
Herpesvirus:Herpes_Simplex_1_KOS:2483:+	2483	Herpesvirus:Herpes_Simplex_1_KOS:5520:-	124200
Herpesvirus:Herpes_Simplex_1_KOS:2484:+	2484	Herpesvirus:Herpes_Simplex_1_KOS:5521:-	124250
Herpesvirus:Herpes_Simplex_1_KOS:2485:+	2485	Herpesvirus:Herpes_Simplex_1_KOS:5522:-	124300
Herpesvirus:Herpes_Simplex_1_KOS:2486:+	2486	Herpesvirus:Herpes_Simplex_1_KOS:5523:-	124350
Herpesvirus:Herpes_Simplex_1_KOS:2487:+	2487	Herpesvirus:Herpes_Simplex_1_KOS:5524:-	124400
Herpesvirus:Herpes_Simplex_1_KOS:2488:+	2488	Herpesvirus:Herpes_Simplex_1_KOS:5525:-	124450
Herpesvirus:Herpes_Simplex_1_KOS:2489:+	2489	Herpesvirus:Herpes_Simplex_1_KOS:5526:-	124500
Herpesvirus:Herpes_Simplex_1_KOS:2490:+	2490	Herpesvirus:Herpes_Simplex_1_KOS:5527:-	124550
Herpesvirus:Herpes_Simplex_1_KOS:2491:+	2491	Herpesvirus:Herpes_Simplex_1_KOS:5528:-	124600
Herpesvirus:Herpes_Simplex_1_KOS:2492:+	2492	Herpesvirus:Herpes_Simplex_1_KOS:5529:-	124650
Herpesvirus:Herpes_Simplex_1_KOS:2493:+	2493	Herpesvirus:Herpes_Simplex_1_KOS:5530:-	124700
Herpesvirus:Herpes_Simplex_1_KOS:2494:+	2494	Herpesvirus:Herpes_Simplex_1_KOS:5531:-	124750
Herpesvirus:Herpes_Simplex_1_KOS:2495:+	2495	Herpesvirus:Herpes_Simplex_1_KOS:5532:-	124800
Herpesvirus:Herpes_Simplex_1_KOS:2496:+	2496	Herpesvirus:Herpes_Simplex_1_KOS:5533:-	124850
Herpesvirus:Herpes_Simplex_1_KOS:2497:+	2497	Herpesvirus:Herpes_Simplex_1_KOS:5534:-	124900
Herpesvirus:Herpes_Simplex_1_KOS:2498:+	2498	Herpesvirus:Herpes_Simplex_1_KOS:5535:-	124950
Herpesvirus:Herpes_Simplex_1_KOS:2499:+	2499	Herpesvirus:Herpes_Simplex_1_KOS:5536:-	125000
Herpesvirus:Herpes_Simplex_1_KOS:2500:+	2500	Herpesvirus:Herpes_Simplex_1_KOS:5537:-	125050
Herpesvirus:Herpes_Simplex_1_KOS:2501:+	2501	Herpesvirus:Herpes_Simplex_1_KOS:5538:-	125100
Herpesvirus:Herpes_Simplex_1_KOS:2502:+	2502	Herpesvirus:Herpes_Simplex_1_KOS:5539:-	125150
Herpesvirus:Herpes_Simplex_1_KOS:2503:+	2503	Herpesvirus:Herpes_Simplex_1_KOS:5540:-	125200
Herpesvirus:Herpes_Simplex_1_KOS:2504:+	2504	Herpesvirus:Herpes_Simplex_1_KOS:5541:-	125250
Herpesvirus:Herpes_Simplex_1_KOS:2505:+	2505	Herpesvirus:Herpes_Simplex_1_KOS:5542:-	125300
Herpesvirus:Herpes_Simplex_1_KOS:2506:+	2506	Herpesvirus:Herpes_Simplex_1_KOS:5543:-	125350
Herpesvirus:Herpes_Simplex_1_KOS:2507:+	2507	Herpesvirus:Herpes_Simplex_1_KOS:5544:-	125400
Herpesvirus:Herpes_Simplex_1_KOS:2508:+	2508	Herpesvirus:Herpes_Simplex_1_KOS:5545:-	125450
Herpesvirus:Herpes_Simplex_1_KOS:2509:+	2509	Herpesvirus:Herpes_Simplex_1_KOS:5546:-	125500
Herpesvirus:Herpes_Simplex_1_KOS:2510:+	2510	Herpesvirus:Herpes_Simplex_1_KOS:5547:-	125550
Herpesvirus:Herpes_Simplex_1_KOS:2511:+	2511	Herpesvirus:Herpes_Simplex_1_KOS:5548:-	125600
Herpesvirus:Herpes_Simplex_1_KOS:2512:+	2512	Herpesvirus:Herpes_Simplex_1_KOS:5549:-	125650
Herpesvirus:Herpes_Simplex_1_KOS:2513:+	2513	Herpesvirus:Herpes_Simplex_1_KOS:5550:-	125700
Herpesvirus:Herpes_Simplex_1_KOS:2514:+	2514	Herpesvirus:Herpes_Simplex_1_KOS:5551:-	125750
Herpesvirus:Herpes_Simplex_1_KOS:2515:+	2515	Herpesvirus:Herpes_Simplex_1_KOS:5552:-	125800
Herpesvirus:Herpes_Simplex_1_KOS:2516:+	2516	Herpesvirus:Herpes_Simplex_1_KOS:5553:-	125850
Herpesvirus:Herpes_Simplex_1_KOS:2517:+	2517	Herpesvirus:Herpes_Simplex_1_KOS:5554:-	125900
Herpesvirus:Herpes_Simplex_1_KOS:2518:+	2518	Herpesvirus:Herpes_Simplex_1_KOS:5555:-	125950
Herpesvirus:Herpes_Simplex_1_KOS:2519:+	2519	Herpesvirus:Herpes_Simplex_1_KOS:5556:-	126000
Herpesvirus:Herpes_Simplex_1_KOS:2520:+	2520	Herpesvirus:Herpes_Simplex_1_KOS:5557:-	126050
Herpesvirus:Herpes_Simplex_1_KOS:2521:+	2521	Herpesvirus:Herpes_Simplex_1_KOS:5558:-	126100
Herpesvirus:Herpes_Simplex_1_KOS:2522:+	2522	Herpesvirus:Herpes_Simplex_1_KOS:5559:-	126150
Herpesvirus:Herpes_Simplex_1_KOS:2523:+	2523	Herpesvirus:Herpes_Simplex_1_KOS:5560:-	126200
Herpesvirus:Herpes_Simplex_1_KOS:2524:+	2524	Herpesvirus:Herpes_Simplex_1_KOS:5561:-	126250
Herpesvirus:Herpes_Simplex_1_KOS:2525:+	2525	Herpesvirus:Herpes_Simplex_1_KOS:5562:-	126300
Herpesvirus:Herpes_Simplex_1_KOS:2526:+	2526	Herpesvirus:Herpes_Simplex_1_KOS:5563:-	126350
Herpesvirus:Herpes_Simplex_1_KOS:2527:+	2527	Herpesvirus:Herpes_Simplex_1_KOS:5564:-	126400
Herpesvirus:Herpes_Simplex_1_KOS:2528:+	2528	Herpesvirus:Herpes_Simplex_1_KOS:5565:-	126450
Herpesvirus:Herpes_Simplex_1_KOS:2529:+	2529	Herpesvirus:Herpes_Simplex_1_KOS:5566:-	126500
Herpesvirus:Herpes_Simplex_1_KOS:2530:+	2530	Herpesvirus:Herpes_Simplex_1_KOS:5567:-	126550
Herpesvirus:Herpes_Simplex_1_KOS:2531:+	2531	Herpesvirus:Herpes_Simplex_1_KOS:5568:-	126600
Herpesvirus:Herpes_Simplex_1_KOS:2532:+	2532	Herpesvirus:Herpes_Simplex_1_KOS:5569:-	126650
Herpesvirus:Herpes_Simplex_1_KOS:2533:+	2533	Herpesvirus:Herpes_Simplex_1_KOS:5570:-	126700
Herpesvirus:Herpes_Simplex_1_KOS:2534:+	2534	Herpesvirus:Herpes_Simplex_1_KOS:5571:-	126750
Herpesvirus:Herpes_Simplex_1_KOS:2535:+	2535	Herpesvirus:Herpes_Simplex_1_KOS:5572:-	126800
Herpesvirus:Herpes_Simplex_1_KOS:2536:+	2536	Herpesvirus:Herpes_Simplex_1_KOS:5573:-	126850
Herpesvirus:Herpes_Simplex_1_KOS:2537:+	2537	Herpesvirus:Herpes_Simplex_1_KOS:5574:-	126900
Herpesvirus:Herpes_Simplex_1_KOS:2538:+	2538	Herpesvirus:Herpes_Simplex_1_KOS:5575:-	126950
Herpesvirus:Herpes_Simplex_1_KOS:2539:+	2539	Herpesvirus:Herpes_Simplex_1_KOS:5576:-	127000
Herpesvirus:Herpes_Simplex_1_KOS:2540:+	2540	Herpesvirus:Herpes_Simplex_1_KOS:5577:-	127050
Herpesvirus:Herpes_Simplex_1_KOS:2541:+	2541	Herpesvirus:Herpes_Simplex_1_KOS:5578:-	127100
Herpesvirus:Herpes_Simplex_1_KOS:2542:+	2542	Herpesvirus:Herpes_Simplex_1_KOS:5579:-	127150
Herpesvirus:Herpes_Simplex_1_KOS:2543:+	2543	Herpesvirus:Herpes_Simplex_1_KOS:5580:-	127200
Herpesvirus:Herpes_Simplex_1_KOS:2544:+	2544	Herpesvirus:Herpes_Simplex_1_KOS:5581:-	127250
Herpesvirus:Herpes_Simplex_1_KOS:2545:+	2545	Herpesvirus:Herpes_Simplex_1_KOS:5582:-	127300
Herpesvirus:Herpes_Simplex_1_KOS:2546:+	2546	Herpesvirus:Herpes_Simplex_1_KOS:5583:-	127350
Herpesvirus:Herpes_Simplex_1_KOS:2547:+	2547	Herpesvirus:Herpes_Simplex_1_KOS:5584:-	127400
Herpesvirus:Herpes_Simplex_1_KOS:2548:+	2548	Herpesvirus:Herpes_Simplex_1_KOS:5585:-	127450
Herpesvirus:Herpes_Simplex_1_KOS:2549:+	2549	Herpesvirus:Herpes_Simplex_1_KOS:5586:-	127500
Herpesvirus:Herpes_Simplex_1_KOS:2550:+	2550	Herpesvirus:Herpes_Simplex_1_KOS:5587:-	127550
Herpesvirus:Herpes_Simplex_1_KOS:2551:+	2551	Herpesvirus:Herpes_Simplex_1_KOS:5588:-	127600
Herpesvirus:Herpes_Simplex_1_KOS:2552:+	2552	Herpesvirus:Herpes_Simplex_1_KOS:5589:-	127650
Herpesvirus:Herpes_Simplex_1_KOS:2553:+	2553	Herpesvirus:Herpes_Simplex_1_KOS:5590:-	127700
Herpesvirus:Herpes_Simplex_1_KOS:2554:+	2554	Herpesvirus:Herpes_Simplex_1_KOS:5591:-	127750
Herpesvirus:Herpes_Simplex_1_KOS:2555:+	2555	Herpesvirus:Herpes_Simplex_1_KOS:5592:-	127800
Herpesvirus:Herpes_Simplex_1_KOS:2556:+	2556	Herpesvirus:Herpes_Simplex_1_KOS:5593:-	127850
Herpesvirus:Herpes_Simplex_1_KOS:2557:+	2557	Herpesvirus:Herpes_Simplex_1_KOS:5594:-	127900
Herpesvirus:Herpes_Simplex_1_KOS:2558:+	2558	Herpesvirus:Herpes_Simplex_1_KOS:5595:-	127950
Herpesvirus:Herpes_Simplex_1_KOS:2559:+	2559	Herpesvirus:Herpes_Simplex_1_KOS:5596:-	128000
Herpesvirus:Herpes_Simplex_1_KOS:2560:+	2560	Herpesvirus:Herpes_Simplex_1_KOS:5597:-	128050
Herpesvirus:Herpes_Simplex_1_KOS:2561:+	2561	Herpesvirus:Herpes_Simplex_1_KOS:5598:-	128100
Herpesvirus:Herpes_Simplex_1_KOS:2562:+	2562	Herpesvirus:Herpes_Simplex_1_KOS:5599:-	128150
Herpesvirus:Herpes_Simplex_1_KOS:2563:+	2563	Herpesvirus:Herpes_Simplex_1_KOS:5600:-	128200
Herpesvirus:Herpes_Simplex_1_KOS:2564:+	2564	Herpesvirus:Herpes_Simplex_1_KOS:5601:-	128250
Herpesvirus:Herpes_Simplex_1_KOS:2565:+	2565	Herpesvirus:Herpes_Simplex_1_KOS:5602:-	128300
Herpesvirus:Herpes_Simplex_1_KOS:2566:+	2566	Herpesvirus:Herpes_Simplex_1_KOS:5603:-	128350
Herpesvirus:Herpes_Simplex_1_KOS:2567:+	2567	Herpesvirus:Herpes_Simplex_1_KOS:5604:-	128400
Herpesvirus:Herpes_Simplex_1_KOS:2568:+	2568	Herpesvirus:Herpes_Simplex_1_KOS:5605:-	128450
Herpesvirus:Herpes_Simplex_1_KOS:2569:+	2569	Herpesvirus:Herpes_Simplex_1_KOS:5606:-	128500
Herpesvirus:Herpes_Simplex_1_KOS:2570:+	2570	Herpesvirus:Herpes_Simplex_1_KOS:5607:-	128550
Herpesvirus:Herpes_Simplex_1_KOS:2571:+	2571	Herpesvirus:Herpes_Simplex_1_KOS:5608:-	128600
Herpesvirus:Herpes_Simplex_1_KOS:2572:+	2572	Herpesvirus:Herpes_Simplex_1_KOS:5609:-	128650
Herpesvirus:Herpes_Simplex_1_KOS:2573:+	2573	Herpesvirus:Herpes_Simplex_1_KOS:5610:-	128700
Herpesvirus:Herpes_Simplex_1_KOS:2574:+	2574	Herpesvirus:Herpes_Simplex_1_KOS:5611:-	128750
Herpesvirus:Herpes_Simplex_1_KOS:2575:+	2575	Herpesvirus:Herpes_Simplex_1_KOS:5612:-	128800
Herpesvirus:Herpes_Simplex_1_KOS:2576:+	2576	Herpesvirus:Herpes_Simplex_1_KOS:5613:-	128850
Herpesvirus:Herpes_Simplex_1_KOS:2577:+	2577	Herpesvirus:Herpes_Simplex_1_KOS:5614:-	128900
Herpesvirus:Herpes_Simplex_1_KOS:2578:+	2578	Herpesvirus:Herpes_Simplex_1_KOS:5615:-	128950
Herpesvirus:Herpes_Simplex_1_KOS:2579:+	2579	Herpesvirus:Herpes_Simplex_1_KOS:5616:-	129000
Herpesvirus:Herpes_Simplex_1_KOS:2580:+	2580	Herpesvirus:Herpes_Simplex_1_KOS:5617:-	129050
Herpesvirus:Herpes_Simplex_1_KOS:2581:+	2581	Herpesvirus:Herpes_Simplex_1_KOS:5618:-	129100
Herpesvirus:Herpes_Simplex_1_KOS:2582:+	2582	Herpesvirus:Herpes_Simplex_1_KOS:5619:-	129150
Herpesvirus:Herpes_Simplex_1_KOS:2583:+	2583	Herpesvirus:Herpes_Simplex_1_KOS:5620:-	129200
Herpesvirus:Herpes_Simplex_1_KOS:2584:+	2584	Herpesvirus:Herpes_Simplex_1_KOS:5621:-	129250
Herpesvirus:Herpes_Simplex_1_KOS:2585:+	2585	Herpesvirus:Herpes_Simplex_1_KOS:5622:-	129300
Herpesvirus:Herpes_Simplex_1_KOS:2586:+	2586	Herpesvirus:Herpes_Simplex_1_KOS:5623:-	129350
Herpesvirus:Herpes_Simplex_1_KOS:2587:+	2587	Herpesvirus:Herpes_Simplex_1_KOS:5624:-	129400
Herpesvirus:Herpes_Simplex_1_KOS:2588:+	2588	Herpesvirus:Herpes_Simplex_1_KOS:5625:-	129450
Herpesvirus:Herpes_Simplex_1_KOS:2589:+	2589	Herpesvirus:Herpes_Simplex_1_KOS:5626:-	129500
Herpesvirus:Herpes_Simplex_1_KOS:2590:+	2590	Herpesvirus:Herpes_Simplex_1_KOS:5627:-	129550
Herpesvirus:Herpes_Simplex_1_KOS:2591:+	2591	Herpesvirus:Herpes_Simplex_1_KOS:5628:-	129600
Herpesvirus:Herpes_Simplex_1_KOS:2592:+	2592	Herpesvirus:Herpes_Simplex_1_KOS:5629:-	129650
Herpesvirus:Herpes_Simplex_1_KOS:2593:+	2593	Herpesvirus:Herpes_Simplex_1_KOS:5630:-	129700
Herpesvirus:Herpes_Simplex_1_KOS:2594:+	2594	Herpesvirus:Herpes_Simplex_1_KOS:5631:-	129750
Herpesvirus:Herpes_Simplex_1_KOS:2595:+	2595	Herpesvirus:Herpes_Simplex_1_KOS:5632:-	129800
Herpesvirus:Herpes_Simplex_1_KOS:2596:+	2596	Herpesvirus:Herpes_Simplex_1_KOS:5633:-	129850
Herpesvirus:Herpes_Simplex_1_KOS:2597:+	2597	Herpesvirus:Herpes_Simplex_1_KOS:5634:-	129900
Herpesvirus:Herpes_Simplex_1_KOS:2598:+	2598	Herpesvirus:Herpes_Simplex_1_KOS:5635:-	129950
Herpesvirus:Herpes_Simplex_1_KOS:2599:+	2599	Herpesvirus:Herpes_Simplex_1_KOS:5636:-	130000
Herpesvirus:Herpes_Simplex_1_KOS:2600:+	2600	Herpesvirus:Herpes_Simplex_1_KOS:5637:-	130050
Herpesvirus:Herpes_Simplex_1_KOS:2601:+	2601	Herpesvirus:Herpes_Simplex_1_KOS:5638:-	130100
Herpesvirus:Herpes_Simplex_1_KOS:2602:+	2602	Herpesvirus:Herpes_Simplex_1_KOS:5639:-	130150
Herpesvirus:Herpes_Simplex_1_KOS:2603:+	2603	Herpesvirus:Herpes_Simplex_1_KOS:5640:-	130200
Herpesvirus:Herpes_Simplex_1_KOS:2604:+	2604	Herpesvirus:Herpes_Simplex_1_KOS:5641:-	130250
Herpesvirus:Herpes_Simplex_1_KOS:2605:+	2605	Herpesvirus:Herpes_Simplex_1_KOS:5642:-	130300
Herpesvirus:Herpes_Simplex_1_KOS:2606:+	2606	Herpesvirus:Herpes_Simplex_1_KOS:5643:-	130350
Herpesvirus:Herpes_Simplex_1_KOS:2607:+	2607	Herpesvirus:Herpes_Simplex_1_KOS:5644:-	130400
Herpesvirus:Herpes_Simplex_1_KOS:2608:+	2608	Herpesvirus:Herpes_Simplex_1_KOS:5645:-	130450
Herpesvirus:Herpes_Simplex_1_KOS:2609:+	2609	Herpesvirus:Herpes_Simplex_1_KOS:5646:-	130500
Herpesvirus:Herpes_Simplex_1_KOS:2610:+	2610	Herpesvirus:Herpes_Simplex_1_KOS:5647:-	130550
Herpesvirus:Herpes_Simplex_1_KOS:2611:+	2611	Herpesvirus:Herpes_Simplex_1_KOS:5648:-	130600
Herpesvirus:Herpes_Simplex_1_KOS:2612:+	2612	Herpesvirus:Herpes_Simplex_1_KOS:5649:-	130650
Herpesvirus:Herpes_Simplex_1_KOS:2613:+	2613	Herpesvirus:Herpes_Simplex_1_KOS:5650:-	130700
Herpesvirus:Herpes_Simplex_1_KOS:2614:+	2614	Herpesvirus:Herpes_Simplex_1_KOS:5651:-	130750
Herpesvirus:Herpes_Simplex_1_KOS:2615:+	2615	Herpesvirus:Herpes_Simplex_1_KOS:5652:-	130800
Herpesvirus:Herpes_Simplex_1_KOS:2616:+	2616	Herpesvirus:Herpes_Simplex_1_KOS:5653:-	130850
Herpesvirus:Herpes_Simplex_1_KOS:2617:+	2617	Herpesvirus:Herpes_Simplex_1_KOS:5654:-	130900
Herpesvirus:Herpes_Simplex_1_KOS:2618:+	2618	Herpesvirus:Herpes_Simplex_1_KOS:5655:-	130950
Herpesvirus:Herpes_Simplex_1_KOS:2619:+	2619	Herpesvirus:Herpes_Simplex_1_KOS:5656:-	131000
Herpesvirus:Herpes_Simplex_1_KOS:2620:+	2620	Herpesvirus:Herpes_Simplex_1_KOS:5657:-	131050
Herpesvirus:Herpes_Simplex_1_KOS:2621:+	2621	Herpesvirus:Herpes_Simplex_1_KOS:5658:-	131100
Herpesvirus:Herpes_Simplex_1_KOS:2622:+	2622	Herpesvirus:Herpes_Simplex_1_KOS:5659:-	131150
Herpesvirus:Herpes_Simplex_1_KOS:2623:+	2623	Herpesvirus:Herpes_Simplex_1_KOS:5660:-	131200
Herpesvirus:Herpes_Simplex_1_KOS:2624:+	2624	Herpesvirus:Herpes_Simplex_1_KOS:5661:-	131250
Herpesvirus:Herpes_Simplex_1_KOS:2625:+	2625	Herpesvirus:Herpes_Simplex_1_KOS:5662:-	131300
Herpesvirus:Herpes_Simplex_1_KOS:2626:+	2626	Herpesvirus:Herpes_Simplex_1_KOS:5663:-	131350
Herpesvirus:Herpes_Simplex_1_KOS:2627:+	2627	Herpesvirus:Herpes_Simplex_1_KOS:5664:-	131400
Herpesvirus:Herpes_Simplex_1_KOS:2628:+	2628	Herpesvirus:Herpes_Simplex_1_KOS:5665:-	131450
Herpesvirus:Herpes_Simplex_1_KOS:2629:+	2629	Herpesvirus:Herpes_Simplex_1_KOS:5666:-	131500
Herpesvirus:Herpes_Simplex_1_KOS:2630:+	2630	Herpesvirus:Herpes_Simplex_1_KOS:5667:-	131550
Herpesvirus:Herpes_Simplex_1_KOS:2631:+	2631	Herpesvirus:Herpes_Simplex_1_KOS:5668:-	131600
Herpesvirus:Herpes_Simplex_1_KOS:2632:+	2632	Herpesvirus:Herpes_Simplex_1_KOS:5669:-	131650
Herpesvirus:Herpes_Simplex_1_KOS:2633:+	2633	Herpesvirus:Herpes_Simplex_1_KOS:5670:-	131700
Herpesvirus:Herpes_Simplex_1_KOS:2634:+	2634	Herpesvirus:Herpes_Simplex_1_KOS:5671:-	131750
Herpesvirus:Herpes_Simplex_1_KOS:2635:+	2635	Herpesvirus:Herpes_Simplex_1_KOS:5672:-	131800
Herpesvirus:Herpes_Simplex_1_KOS:2636:+	2636	Herpesvirus:Herpes_Simplex_1_KOS:5673:-	131850
Herpesvirus:Herpes_Simplex_1_KOS:2637:+	2637	Herpesvirus:Herpes_Simplex_1_KOS:5674:-	131900
Herpesvirus:Herpes_Simplex_1_KOS:2638:+	2638	Herpesvirus:Herpes_Simplex_1_KOS:5675:-	131950
Herpesvirus:Herpes_Simplex_1_KOS:2639:+	2639	Herpesvirus:Herpes_Simplex_1_KOS:5676:-	132000
Herpesvirus:Herpes_Simplex_1_KOS:2640:+	2640	Herpesvirus:Herpes_Simplex_1_KOS:5677:-	132050
Herpesvirus:Herpes_Simplex_1_KOS:2641:+	2641	Herpesvirus:Herpes_Simplex_1_KOS:5678:-	132100
Herpesvirus:Herpes_Simplex_1_KOS:2642:+	2642	Herpesvirus:Herpes_Simplex_1_KOS:5679:-	132150
Herpesvirus:Herpes_Simplex_1_KOS:2643:+	2643	Herpesvirus:Herpes_Simplex_1_KOS:5680:-	132200
Herpesvirus:Herpes_Simplex_1_KOS:2644:+	2644	Herpesvirus:Herpes_Simplex_1_KOS:5681:-	132250
Herpesvirus:Herpes_Simplex_1_KOS:2645:+	2645	Herpesvirus:Herpes_Simplex_1_KOS:5682:-	132300
Herpesvirus:Herpes_Simplex_1_KOS:2646:+	2646	Herpesvirus:Herpes_Simplex_1_KOS:5683:-	132350
Herpesvirus:Herpes_Simplex_1_KOS:2647:+	2647	Herpesvirus:Herpes_Simplex_1_KOS:5684:-	132400
Herpesvirus:Herpes_Simplex_1_KOS:2648:+	2648	Herpesvirus:Herpes_Simplex_1_KOS:5685:-	132450
Herpesvirus:Herpes_Simplex_1_KOS:2649:+	2649	Herpesvirus:Herpes_Simplex_1_KOS:5686:-	132500
Herpesvirus:Herpes_Simplex_1_KOS:2650:+	2650	Herpesvirus:Herpes_Simplex_1_KOS:5687:-	132550
Herpesvirus:Herpes_Simplex_1_KOS:2651:+	2651	Herpesvirus:Herpes_Simplex_1_KOS:5688:-	132600
Herpesvirus:Herpes_Simplex_1_KOS:2652:+	2652	Herpesvirus:Herpes_Simplex_1_KOS:5689:-	132650
Herpesvirus:Herpes_Simplex_1_KOS:2653:+	2653	Herpesvirus:Herpes_Simplex_1_KOS:5690:-	132700
Herpesvirus:Herpes_Simplex_1_KOS:2654:+	2654	Herpesvirus:Herpes_Simplex_1_KOS:5691:-	132750
Herpesvirus:Herpes_Simplex_1_KOS:2655:+	2655	Herpesvirus:Herpes_Simplex_1_KOS:5692:-	132800
Herpesvirus:Herpes_Simplex_1_KOS:2656:+	2656	Herpesvirus:Herpes_Simplex_1_KOS:5693:-	132850
Herpesvirus:Herpes_Simplex_1_KOS:2657:+	2657	Herpesvirus:Herpes_Simplex_1_KOS:5694:-	132900
Herpesvirus:Herpes_Simplex_1_KOS:2658:+	2658	Herpesvirus:Herpes_Simplex_1_KOS:5695:-	132950
Herpesvirus:Herpes_Simplex_1_KOS:2659:+	2659	Herpesvirus:Herpes_Simplex_1_KOS:5696:-	133000
Herpesvirus:Herpes_Simplex_1_KOS:2660:+	2660	Herpesvirus:Herpes_Simplex_1_KOS:5697:-	133050
Herpesvirus:Herpes_Simplex_1_KOS:2661:+	2661	Herpesvirus:Herpes_Simplex_1_KOS:5698:-	133100
Herpesvirus:Herpes_Simplex_1_KOS:2662:+	2662	Herpesvirus:Herpes_Simplex_1_KOS:5699:-	133150
Herpesvirus:Herpes_Simplex_1_KOS:2663:+	2663	Herpesvirus:Herpes_Simplex_1_KOS:5700:-	133200
Herpesvirus:Herpes_Simplex_1_KOS:2664:+	2664	Herpesvirus:Herpes_Simplex_1_KOS:5701:-	133250
Herpesvirus:Herpes_Simplex_1_KOS:2665:+	2665	Herpesvirus:Herpes_Simplex_1_KOS:5702:-	133300
Herpesvirus:Herpes_Simplex_1_KOS:2666:+	2666	Herpesvirus:Herpes_Simplex_1_KOS:5703:-	133350
Herpesvirus:Herpes_Simplex_1_KOS:2667:+	2667	Herpesvirus:Herpes_Simplex_1_KOS:5704:-	133400
Herpesvirus:Herpes_Simplex_1_KOS:2668:+	2668	Herpesvirus:Herpes_Simplex_1_KOS:5705:-	133450
Herpesvirus:Herpes_Simplex_1_KOS:2669:+	2669	Herpesvirus:Herpes_Simplex_1_KOS:5706:-	133500
Herpesvirus:Herpes_Simplex_1_KOS:2670:+	2670	Herpesvirus:Herpes_Simplex_1_KOS:5707:-	133550
Herpesvirus:Herpes_Simplex_1_KOS:2671:+	2671	Herpesvirus:Herpes_Simplex_1_KOS:5708:-	133600
Herpesvirus:Herpes_Simplex_1_KOS:2672:+	2672	Herpesvirus:Herpes_Simplex_1_KOS:5709:-	133650
Herpesvirus:Herpes_Simplex_1_KOS:2673:+	2673	Herpesvirus:Herpes_Simplex_1_KOS:5710:-	133700
Herpesvirus:Herpes_Simplex_1_KOS:2674:+	2674	Herpesvirus:Herpes_Simplex_1_KOS:5711:-	133750
Herpesvirus:Herpes_Simplex_1_KOS:2675:+	2675	Herpesvirus:Herpes_Simplex_1_KOS:5712:-	133800
Herpesvirus:Herpes_Simplex_1_KOS:2676:+	2676	Herpesvirus:Herpes_Simplex_1_KOS:5713:-	133850
Herpesvirus:Herpes_Simplex_1_KOS:2677:+	2677	Herpesvirus:Herpes_Simplex_1_KOS:5714:-	133900
Herpesvirus:Herpes_Simplex_1_KOS:2678:+	2678	Herpesvirus:Herpes_Simplex_1_KOS:5715:-	133950
Herpesvirus:Herpes_Simplex_1_KOS:2679:+	2679	Herpesvirus:Herpes_Simplex_1_KOS:5716:-	134000
Herpesvirus:Herpes_Simplex_1_KOS:2680:+	2680	Herpesvirus:Herpes_Simplex_1_KOS:5717:-	134050
Herpesvirus:Herpes_Simplex_1_KOS:2681:+	2681	Herpesvirus:Herpes_Simplex_1_KOS:5718:-	134100
Herpesvirus:Herpes_Simplex_1_KOS:2682:+	2682	Herpesvirus:Herpes_Simplex_1_KOS:5719:-	134150
Herpesvirus:Herpes_Simplex_1_KOS:2683:+	2683	Herpesvirus:Herpes_Simplex_1_KOS:5720:-	134200
Herpesvirus:Herpes_Simplex_1_KOS:2684:+	2684	Herpesvirus:Herpes_Simplex_1_KOS:5721:-	134250
Herpesvirus:Herpes_Simplex_1_KOS:2685:+	2685	Herpesvirus:Herpes_Simplex_1_KOS:5722:-	134300
Herpesvirus:Herpes_Simplex_1_KOS:2686:+	2686	Herpesvirus:Herpes_Simplex_1_KOS:5723:-	134350
Herpesvirus:Herpes_Simplex_1_KOS:2687:+	2687	Herpesvirus:Herpes_Simplex_1_KOS:5724:-	134400
Herpesvirus:Herpes_Simplex_1_KOS:2688:+	2688	Herpesvirus:Herpes_Simplex_1_KOS:5725:-	134450
Herpesvirus:Herpes_Simplex_1_KOS:2689:+	2689	Herpesvirus:Herpes_Simplex_1_KOS:5726:-	134500
Herpesvirus:Herpes_Simplex_1_KOS:2690:+	2690	Herpesvirus:Herpes_Simplex_1_KOS:5727:-	134550
Herpesvirus:Herpes_Simplex_1_KOS:2691:+	2691	Herpesvirus:Herpes_Simplex_1_KOS:5728:-	134600
Herpesvirus:Herpes_Simplex_1_KOS:2692:+	2692	Herpesvirus:Herpes_Simplex_1_KOS:5729:-	134650
Herpesvirus:Herpes_Simplex_1_KOS:2693:+	2693	Herpesvirus:Herpes_Simplex_1_KOS:5730:-	134700
Herpesvirus:Herpes_Simplex_1_KOS:2694:+	2694	Herpesvirus:Herpes_Simplex_1_KOS:5731:-	134750
Herpesvirus:Herpes_Simplex_1_KOS:2695:+	2695	Herpesvirus:Herpes_Simplex_1_KOS:5732:-	134800
Herpesvirus:Herpes_Simplex_1_KOS:2696:+	2696	Herpesvirus:Herpes_Simplex_1_KOS:5733:-	134850
