sense	number	antisense	bp	
Adenovirus:Type_5_Strain_Adenoid_75:670:+	671	Adenovirus:Type_5_Strain_Adenoid_75:1381:-	33600	
Adenovirus:Type_5_Strain_Adenoid_75:671:+	672	Adenovirus:Type_5_Strain_Adenoid_75:1382:-	33650	
Adenovirus:Type_5_Strain_Adenoid_75:672:+	673	Adenovirus:Type_5_Strain_Adenoid_75:1383:-	33700	
Adenovirus:Type_5_Strain_Adenoid_75:673:+	674	Adenovirus:Type_5_Strain_Adenoid_75:1384:-	33750	
Adenovirus:Type_5_Strain_Adenoid_75:674:+	675	Adenovirus:Type_5_Strain_Adenoid_75:1385:-	33800	
Adenovirus:Type_5_Strain_Adenoid_75:675:+	676	Adenovirus:Type_5_Strain_Adenoid_75:1386:-	33850	
Adenovirus:Type_5_Strain_Adenoid_75:676:+	677	Adenovirus:Type_5_Strain_Adenoid_75:1387:-	33900	
Adenovirus:Type_5_Strain_Adenoid_75:677:+	678	Adenovirus:Type_5_Strain_Adenoid_75:1388:-	33950	
Adenovirus:Type_5_Strain_Adenoid_75:678:+	679	Adenovirus:Type_5_Strain_Adenoid_75:1389:-	34000	
Adenovirus:Type_5_Strain_Adenoid_75:679:+	680	Adenovirus:Type_5_Strain_Adenoid_75:1390:-	34050	
Adenovirus:Type_5_Strain_Adenoid_75:680:+	681	Adenovirus:Type_5_Strain_Adenoid_75:1391:-	34100	
Adenovirus:Type_5_Strain_Adenoid_75:681:+	682	Adenovirus:Type_5_Strain_Adenoid_75:1392:-	34150	
Adenovirus:Type_5_Strain_Adenoid_75:682:+	683	Adenovirus:Type_5_Strain_Adenoid_75:1393:-	34200	
Adenovirus:Type_5_Strain_Adenoid_75:683:+	684	Adenovirus:Type_5_Strain_Adenoid_75:1394:-	34250	
Adenovirus:Type_5_Strain_Adenoid_75:684:+	685	Adenovirus:Type_5_Strain_Adenoid_75:1395:-	34300	
Adenovirus:Type_5_Strain_Adenoid_75:685:+	686	Adenovirus:Type_5_Strain_Adenoid_75:1396:-	34350	
Adenovirus:Type_5_Strain_Adenoid_75:686:+	687	Adenovirus:Type_5_Strain_Adenoid_75:1397:-	34400	
Adenovirus:Type_5_Strain_Adenoid_75:687:+	688	Adenovirus:Type_5_Strain_Adenoid_75:1398:-	34450	
Adenovirus:Type_5_Strain_Adenoid_75:688:+	689	Adenovirus:Type_5_Strain_Adenoid_75:1399:-	34500	
Adenovirus:Type_5_Strain_Adenoid_75:689:+	690	Adenovirus:Type_5_Strain_Adenoid_75:1400:-	34550	
Adenovirus:Type_5_Strain_Adenoid_75:690:+	691	Adenovirus:Type_5_Strain_Adenoid_75:1401:-	34600	
Adenovirus:Type_5_Strain_Adenoid_75:691:+	692	Adenovirus:Type_5_Strain_Adenoid_75:1402:-	34650	
Adenovirus:Type_5_Strain_Adenoid_75:692:+	693	Adenovirus:Type_5_Strain_Adenoid_75:1403:-	34700	
Adenovirus:Type_5_Strain_Adenoid_75:693:+	694	Adenovirus:Type_5_Strain_Adenoid_75:1404:-	34750	
Adenovirus:Type_5_Strain_Adenoid_75:694:+	695	Adenovirus:Type_5_Strain_Adenoid_75:1405:-	34800	
Adenovirus:Type_5_Strain_Adenoid_75:695:+	696	Adenovirus:Type_5_Strain_Adenoid_75:1406:-	34850	
Adenovirus:Type_5_Strain_Adenoid_75:696:+	697	Adenovirus:Type_5_Strain_Adenoid_75:1407:-	34900	
Adenovirus:Type_5_Strain_Adenoid_75:697:+	698	Adenovirus:Type_5_Strain_Adenoid_75:1408:-	34950	
Adenovirus:Type_5_Strain_Adenoid_75:698:+	699	Adenovirus:Type_5_Strain_Adenoid_75:1409:-	35000	
Adenovirus:Type_5_Strain_Adenoid_75:699:+	700	Adenovirus:Type_5_Strain_Adenoid_75:1410:-	35050	
Adenovirus:Type_5_Strain_Adenoid_75:700:+	701	Adenovirus:Type_5_Strain_Adenoid_75:1411:-	35100	
Adenovirus:Type_5_Strain_Adenoid_75:701:+	702	Adenovirus:Type_5_Strain_Adenoid_75:1412:-	35150	
Adenovirus:Type_5_Strain_Adenoid_75:702:+	703	Adenovirus:Type_5_Strain_Adenoid_75:1413:-	35200	
Adenovirus:Type_5_Strain_Adenoid_75:703:+	704	Adenovirus:Type_5_Strain_Adenoid_75:1414:-	35250	
Adenovirus:Type_5_Strain_Adenoid_75:704:+	705	Adenovirus:Type_5_Strain_Adenoid_75:1415:-	35300	
Adenovirus:Type_5_Strain_Adenoid_75:705:+	706	Adenovirus:Type_5_Strain_Adenoid_75:1416:-	35350	
Adenovirus:Type_5_Strain_Adenoid_75:706:+	707	Adenovirus:Type_5_Strain_Adenoid_75:1417:-	35400	
Adenovirus:Type_5_Strain_Adenoid_75:707:+	708	Adenovirus:Type_5_Strain_Adenoid_75:1418:-	35450	
Adenovirus:Type_5_Strain_Adenoid_75:708:+	709	Adenovirus:Type_5_Strain_Adenoid_75:1419:-	35500	
Adenovirus:Type_5_Strain_Adenoid_75:709:+	710	Adenovirus:Type_5_Strain_Adenoid_75:1420:-	35550	
Adenovirus:Type_5_Strain_Adenoid_75:710:+	711	Adenovirus:Type_5_Strain_Adenoid_75:1421:-	35600	
Adenovirus:Type_5_Strain_Adenoid_75:711:+	712	Adenovirus:Type_5_Strain_Adenoid_75:1422:-	35650	
Adenovirus:Type_5_Strain_Adenoid_75:1424:+	713	Adenovirus:Type_5_Strain_Adenoid_75:1426:-	35700	
